TransactionID,CustomerID,Amount,Date,Time,Merchant,Location,TransactionType,AccountBalance,DeviceID
TXN003341,CUST0045,1524.61,2026-06-17,01:42:01,Dining,UK,Wire Transfer,45755.63,DEV3591
TXN000163,CUST0045,1288.83,2026-06-21,07:10:01,Electronics,UK,Wire Transfer,67256.33,DEV8123
TXN002346,CUST0045,970.65,2026-06-24,02:33:01,Utilities,Singapore,POS,83687.68,DEV8123
TXN003180,CUST0045,1791.49,2026-06-24,15:30:01,Electronics,India,POS,12465.34,DEV3591
TXN002906,CUST0045,48.25,2026-06-26,23:34:01,Online Shopping,Australia,ATM,88754.48,DEV3591
TXN000966,CUST0046,2936.5,2026-06-01,12:00:01,Utilities,Australia,POS,72537.62,DEV5315
TXN002103,CUST0046,2198.33,2026-06-01,17:10:01,Jewelry,UAE,Wire Transfer,37495.31,DEV5315
TXN003309,CUST0046,125.97,2026-06-03,12:15:01,Travel,UAE,ATM,48341.33,DEV5315
TXN000910,CUST0046,1022.07,2026-06-04,10:59:01,Travel,Germany,Wire Transfer,25255.1,DEV1053
TXN000611,CUST0046,590.52,2026-06-05,09:04:01,Fuel,UK,Online,34253.24,DEV1053
TXN000818,CUST0046,312.56,2026-06-06,03:16:01,Travel,Australia,Wire Transfer,65832.05,DEV1053
TXN001589,CUST0046,1294.21,2026-06-06,19:01:01,Dining,UK,Wire Transfer,3048.4,DEV1053
TXN001920,CUST0046,2944.38,2026-06-08,07:16:01,Fuel,UAE,Wire Transfer,91585.45,DEV1053
TXN001790,CUST0046,1679.58,2026-06-09,19:08:01,ATM Withdrawal,Germany,Online,92270.97,DEV1053
TXN003592,CUST0046,2942.25,2026-06-09,22:23:01,Jewelry,Singapore,Wire Transfer,25755.94,DEV1053
TXN003027,CUST0046,247.07,2026-06-10,05:01:01,Travel,India,Online,73331.63,DEV1053
TXN003895,CUST0046,1196.96,2026-06-11,00:50:01,Travel,UK,Wire Transfer,44799.92,DEV1053
TXN000287,CUST0046,1082.76,2026-06-11,18:02:01,Grocery,Singapore,ATM,94808.31,DEV1053
TXN000824,CUST0046,1455.06,2026-06-12,11:02:01,Entertainment,Germany,ATM,58537.48,DEV1053
TXN003495,CUST0046,1482.19,2026-06-15,07:51:01,Online Shopping,Germany,Mobile Payment,21750.37,DEV5315
TXN000586,CUST0046,1183.98,2026-06-16,00:57:01,Entertainment,UAE,POS,15243.39,DEV5315
TXN001262,CUST0046,2413.02,2026-06-17,14:25:01,Online Shopping,Australia,Online,25241.48,DEV1053
TXN004381,CUST0046,2678.45,2026-06-17,15:15:01,ATM Withdrawal,India,Mobile Payment,99692.49,DEV1053
TXN004131,CUST0046,997.27,2026-06-17,16:15:01,Fuel,Australia,Online,45891.76,DEV1053
TXN000387,CUST0046,2466.64,2026-06-17,20:54:01,Jewelry,UK,Wire Transfer,45661.44,DEV5315
TXN001236,CUST0046,2027.41,2026-06-18,07:13:01,Grocery,USA,ATM,94871.92,DEV5315
TXN003042,CUST0046,1354.1,2026-06-19,10:04:01,Jewelry,Australia,Wire Transfer,48521.63,DEV5315
TXN001279,CUST0046,839.65,2026-06-20,02:53:01,Dining,UAE,POS,90707.96,DEV1053
TXN004650,CUST0046,918.21,2026-06-22,03:57:01,Jewelry,Germany,ATM,64881.53,DEV1053
TXN001831,CUST0046,1678.98,2026-06-22,16:53:01,Jewelry,UK,ATM,11593.88,DEV5315
TXN000602,CUST0046,2661.88,2026-06-23,14:55:01,Entertainment,Germany,Online,21409.86,DEV5315
TXN002566,CUST0046,1220.25,2026-06-27,01:40:01,Electronics,Australia,ATM,69147.43,DEV5315
TXN001852,CUST0046,2050.4,2026-06-30,06:42:01,ATM Withdrawal,UK,Mobile Payment,44055.89,DEV5315
TXN003847,CUST0046,2570.56,2026-06-30,16:43:01,Online Shopping,UAE,Mobile Payment,9795.41,DEV1053
TXN000866,CUST0047,1480.01,2026-05-31,21:13:01,Grocery,USA,Online,93889.18,DEV9317
TXN000952,CUST0047,971.7,2026-06-02,16:05:01,Entertainment,UK,ATM,90939.72,DEV9317
TXN004387,CUST0047,935.46,2026-06-04,16:15:01,Grocery,USA,Mobile Payment,26010.44,DEV9317
TXN004272,CUST0047,959.54,2026-06-05,11:24:01,Dining,Singapore,Mobile Payment,45540.33,DEV9317
TXN004395,CUST0047,1457.45,2026-06-05,19:53:01,ATM Withdrawal,USA,ATM,88761.96,DEV9317
TXN003189,CUST0047,2130.87,2026-06-07,00:42:01,Jewelry,Singapore,POS,1768.48,DEV9317
TXN004736,CUST0047,1432.84,2026-06-08,00:03:01,Fuel,USA,Online,49413.71,DEV9317
TXN001246,CUST0047,629.34,2026-06-08,18:44:01,Jewelry,Australia,Online,28202.1,DEV9317
TXN002756,CUST0047,162.83,2026-06-11,22:02:01,Entertainment,UK,Online,53324.44,DEV9317
TXN001045,CUST0047,743.5,2026-06-13,23:40:01,Online Shopping,USA,ATM,15358.93,DEV9317
TXN002044,CUST0047,2015.54,2026-06-14,00:17:01,Grocery,USA,Online,20295.38,DEV9317
TXN003841,CUST0047,1025.36,2026-06-14,07:24:01,Dining,UAE,Mobile Payment,22498.42,DEV9317
TXN000031,CUST0047,1480.26,2026-06-14,15:10:01,Entertainment,India,ATM,41426.46,DEV9317
TXN001035,CUST0047,2516.56,2026-06-16,06:16:01,Electronics,Germany,Wire Transfer,79748.7,DEV9317
TXN003771,CUST0047,7947.2,2026-06-19,02:30:01,Grocery,Singapore,Mobile Payment,98826.21,DEV9317
TXN002061,CUST0047,2867.8,2026-06-19,20:09:01,Online Shopping,Australia,Wire Transfer,40026.09,DEV9317
TXN001326,CUST0047,40764.75,2026-06-20,04:11:01,Online Shopping,Syria,POS,57636.59,DEV9317
TXN001774,CUST0047,18.04,2026-06-20,12:46:01,Travel,Singapore,Wire Transfer,7918.37,DEV9317
TXN001949,CUST0047,1944.63,2026-06-22,23:24:01,Travel,Singapore,POS,35904.59,DEV9317
TXN001858,CUST0047,2893.36,2026-06-26,08:45:01,Entertainment,Germany,ATM,40722.37,DEV9317
TXN001518,CUST0047,744.45,2026-06-26,09:41:01,Fuel,Germany,Mobile Payment,46448.84,DEV9317
TXN001896,CUST0047,1368.87,2026-06-27,20:54:01,Grocery,Germany,Mobile Payment,24438.01,DEV9317
TXN002311,CUST0047,287.79,2026-06-28,02:59:01,Entertainment,USA,ATM,62591.28,DEV9317
TXN004273,CUST0047,1007.46,2026-07-01,11:17:01,Utilities,Germany,Mobile Payment,77319.8,DEV9317
TXN001014,CUST0048,2890.46,2026-06-03,07:39:01,Travel,UK,Online,35578.35,DEV5889
TXN003217,CUST0048,1697.06,2026-06-05,22:21:01,Online Shopping,UK,POS,40640.7,DEV5889
TXN002555,CUST0048,2624.09,2026-06-06,10:45:01,Online Shopping,UAE,POS,67852.73,DEV5889
TXN001299,CUST0048,1005.71,2026-06-08,08:41:01,Fuel,UAE,ATM,60758.07,DEV5889
TXN003649,CUST0048,1734.09,2026-06-09,00:30:01,ATM Withdrawal,Germany,Wire Transfer,89101.31,DEV5889
TXN001324,CUST0048,2922.13,2026-06-10,05:03:01,Utilities,UAE,Mobile Payment,52173.53,DEV5889
TXN001741,CUST0048,1455.08,2026-06-11,18:17:01,Jewelry,UK,Online,96894.17,DEV5889
TXN000619,CUST0048,2114.67,2026-06-12,14:47:01,Electronics,India,Wire Transfer,89450.01,DEV5889
TXN000304,CUST0048,1342.87,2026-06-13,05:29:01,Entertainment,UK,Wire Transfer,27076.68,DEV5889
TXN002825,CUST0048,2706.34,2026-06-14,04:37:01,ATM Withdrawal,India,POS,65232.54,DEV5889
TXN004741,CUST0048,1329.9,2026-06-14,17:33:01,Dining,UAE,Wire Transfer,25688.99,DEV5889
TXN002293,CUST0048,2751.29,2026-06-14,23:34:01,Utilities,Germany,Online,85428.34,DEV5889
TXN000231,CUST0048,2597.91,2026-06-15,13:21:01,Entertainment,India,Online,20317.72,DEV5889
TXN001063,CUST0048,1363.4,2026-06-16,15:51:01,Electronics,UK,Mobile Payment,9322.61,DEV5889
TXN000192,CUST0048,1576.59,2026-06-18,14:21:01,Electronics,Australia,POS,76669.55,DEV5889
TXN001941,CUST0048,2841.6,2026-06-21,00:00:01,Travel,UAE,Online,79138.41,DEV5889
TXN001069,CUST0048,2219.88,2026-06-23,13:48:01,Dining,Australia,Online,32196.14,DEV5889
TXN002623,CUST0048,1263.11,2026-06-23,19:11:01,Utilities,Germany,POS,69257.57,DEV5889
TXN000810,CUST0048,391.77,2026-06-25,19:21:01,Jewelry,Singapore,Mobile Payment,96014.39,DEV5889
TXN001694,CUST0048,2343.78,2026-06-26,01:36:01,Jewelry,Australia,Wire Transfer,56827.6,DEV5889
TXN003721,CUST0048,2050.5,2026-06-29,05:40:01,Online Shopping,UK,Online,67703.2,DEV5889
TXN004567,CUST0048,190.58,2026-06-29,07:23:01,Jewelry,UK,ATM,50226.52,DEV5889
TXN004194,CUST0048,933.95,2026-06-30,03:51:01,Dining,India,Wire Transfer,19770.83,DEV5889
TXN003150,CUST0048,2287.21,2026-06-30,13:44:01,Fuel,UK,Mobile Payment,28563.69,DEV5889
TXN001488,CUST0049,14318.93,2026-06-01,01:25:01,Fuel,Iran,Wire Transfer,95150.25,DEV3504
TXN002975,CUST0049,441.71,2026-06-01,15:39:01,ATM Withdrawal,USA,Mobile Payment,10926.46,DEV3504
TXN004850,CUST0049,1891.07,2026-06-01,22:37:01,Fuel,UK,POS,68524.64,DEV3504
TXN001827,CUST0049,1215.66,2026-06-03,03:56:01,Electronics,Australia,Online,51578.93,DEV3504
TXN004345,CUST0049,2076.38,2026-06-03,09:23:01,Utilities,India,Mobile Payment,30215.22,DEV3504
TXN003635,CUST0049,2195.16,2026-06-04,11:26:01,Entertainment,Germany,ATM,51449.61,DEV3504
TXN004317,CUST0049,2333.34,2026-06-04,17:03:01,Electronics,Australia,Wire Transfer,45568.27,DEV3504
TXN000462,CUST0049,76.17,2026-06-04,19:52:01,Fuel,India,ATM,13378.88,DEV3504
TXN003207,CUST0049,1451.39,2026-06-05,01:35:01,Fuel,India,Wire Transfer,79428.85,DEV3504
TXN000461,CUST0049,339.97,2026-06-05,22:36:01,Utilities,Germany,Wire Transfer,27941.28,DEV3504
TXN001970,CUST0049,1307.18,2026-06-06,06:26:01,Electronics,Australia,POS,30256.25,DEV3504
TXN000150,CUST0049,23583.2,2026-06-11,04:27:01,ATM Withdrawal,India,Mobile Payment,92131.57,DEV3504
TXN003852,CUST0049,52.65,2026-06-12,00:20:01,Grocery,Singapore,POS,66894.55,DEV3504
TXN003655,CUST0049,1932.65,2026-06-12,06:21:01,Jewelry,Australia,ATM,84314.71,DEV3504
TXN001794,CUST0049,1623.52,2026-06-12,11:38:01,Fuel,Germany,Online,21989.25,DEV3504
TXN003307,CUST0049,733.5,2026-06-12,16:12:01,Electronics,UAE,Online,74044.84,DEV3504
TXN002958,CUST0049,242.72,2026-06-12,21:19:01,Utilities,UK,POS,66246.3,DEV3504
TXN004003,CUST0049,2213.35,2026-06-16,00:59:01,Entertainment,Germany,ATM,39767.7,DEV3504
TXN000542,CUST0049,1575.65,2026-06-16,18:13:01,Online Shopping,Australia,Online,77178.66,DEV3504
TXN003964,CUST0049,1153.37,2026-06-16,23:59:01,Utilities,UK,Online,66242.16,DEV3504
TXN004545,CUST0049,1521.4,2026-06-17,15:29:01,Electronics,UAE,Wire Transfer,54899.85,DEV3504
TXN000473,CUST0049,2199.88,2026-06-18,05:38:01,Utilities,UK,Mobile Payment,16874.0,DEV3504
TXN000653,CUST0049,2495.93,2026-06-18,14:02:01,ATM Withdrawal,Singapore,Mobile Payment,70524.22,DEV3504
TXN002679,CUST0049,1550.0,2026-06-20,21:35:01,Entertainment,USA,ATM,46350.07,DEV3504
TXN004737,CUST0049,1717.22,2026-06-21,13:23:01,Online Shopping,India,Wire Transfer,41144.47,DEV3504
TXN003428,CUST0049,118.18,2026-06-21,17:41:01,Online Shopping,UK,POS,57983.09,DEV3504
TXN002515,CUST0049,2403.09,2026-06-23,08:18:01,Dining,Germany,POS,76828.27,DEV3504
TXN002889,CUST0049,527.42,2026-06-23,14:10:01,Electronics,USA,Mobile Payment,87753.85,DEV3504
TXN003426,CUST0050,2653.99,2026-05-31,22:14:01,Travel,India,ATM,81254.03,DEV9837
TXN000849,CUST0050,2130.21,2026-06-01,02:25:01,Online Shopping,USA,Wire Transfer,48991.16,DEV3646
TXN000798,CUST0050,1603.5,2026-06-01,17:01:01,ATM Withdrawal,UK,Wire Transfer,1193.54,DEV9837
TXN003907,CUST0050,2866.43,2026-06-03,00:15:01,Fuel,Australia,POS,45335.27,DEV3646
TXN000994,CUST0050,1813.54,2026-06-03,20:41:01,Online Shopping,Australia,POS,24713.46,DEV3646
TXN002092,CUST0050,972.08,2026-06-06,21:18:01,Online Shopping,India,Online,27745.13,DEV3646
TXN001041,CUST0050,2663.07,2026-06-07,16:12:01,Jewelry,UK,POS,58781.18,DEV9837
TXN003773,CUST0050,940.91,2026-06-08,21:05:01,Grocery,UK,Online,68752.02,DEV9837
TXN000196,CUST0050,2386.86,2026-06-09,05:35:01,Online Shopping,India,Wire Transfer,46440.78,DEV3646
TXN004321,CUST0050,2657.03,2026-06-12,03:07:01,Utilities,USA,Wire Transfer,54873.57,DEV3646
TXN002499,CUST0050,2531.84,2026-06-13,06:29:01,Electronics,USA,ATM,10135.0,DEV3646
TXN004671,CUST0050,2421.24,2026-06-16,06:35:01,Electronics,UK,Online,63000.09,DEV9837
TXN001515,CUST0050,842.78,2026-06-17,15:44:01,Jewelry,Singapore,Online,77063.09,DEV3646
TXN004623,CUST0050,1444.29,2026-06-19,14:48:01,Electronics,UK,POS,34418.67,DEV9837
TXN002069,CUST0050,2080.14,2026-06-24,17:18:01,Dining,Australia,Online,97640.04,DEV9837
TXN004358,CUST0050,2941.62,2026-06-28,21:59:01,Entertainment,India,Wire Transfer,88410.35,DEV3646
TXN002379,CUST0050,815.28,2026-06-29,02:35:01,Utilities,UK,Wire Transfer,63391.19,DEV3646
TXN000956,CUST0050,2826.04,2026-06-29,21:22:01,Online Shopping,Singapore,ATM,72809.72,DEV3646
TXN000102,CUST0050,1390.42,2026-07-01,12:46:01,Jewelry,UK,Mobile Payment,53218.52,DEV3646
TXN004453,CUST0051,1813.44,2026-06-01,19:48:01,Electronics,Germany,Wire Transfer,36133.82,DEV6310
TXN000468,CUST0051,2920.09,2026-06-02,15:31:01,Jewelry,USA,ATM,2491.7,DEV6310
TXN004649,CUST0051,1564.58,2026-06-03,18:08:01,Electronics,Germany,Wire Transfer,35407.36,DEV6310
TXN001497,CUST0051,2329.46,2026-06-07,18:42:01,Travel,Australia,Wire Transfer,5343.59,DEV6310
TXN002206,CUST0051,814.36,2026-06-08,02:52:01,Fuel,Germany,Wire Transfer,94510.34,DEV6310
TXN000802,CUST0051,1879.63,2026-06-09,20:58:01,Entertainment,India,Wire Transfer,80997.85,DEV6310
TXN002579,CUST0051,559.99,2026-06-10,08:43:01,Fuel,UAE,Online,75117.86,DEV6310
TXN003171,CUST0051,353.04,2026-06-11,00:54:01,Utilities,Germany,Online,85092.65,DEV6310
TXN003438,CUST0051,2625.7,2026-06-11,05:55:01,Entertainment,Singapore,Mobile Payment,72343.69,DEV6310
TXN003802,CUST0051,2187.34,2026-06-14,21:00:01,Jewelry,Australia,Online,50869.66,DEV6310
TXN003690,CUST0051,1254.28,2026-06-15,06:50:01,Travel,Germany,POS,24530.33,DEV6310
TXN002859,CUST0051,275.44,2026-06-15,15:44:01,Grocery,UAE,Wire Transfer,88396.74,DEV6310
TXN002979,CUST0051,18098.59,2026-06-16,01:16:01,Utilities,Singapore,POS,99147.07,DEV6310
TXN001203,CUST0051,1762.7,2026-06-17,00:18:01,Electronics,UK,ATM,91664.9,DEV6310
TXN002932,CUST0051,2517.13,2026-06-17,18:22:01,Dining,UK,Wire Transfer,75027.35,DEV6310
TXN001237,CUST0051,1370.42,2026-06-20,18:13:01,Entertainment,India,ATM,4944.6,DEV6310
TXN004709,CUST0051,1280.68,2026-06-22,07:40:01,ATM Withdrawal,UAE,Wire Transfer,78673.81,DEV6310
TXN004330,CUST0051,2771.35,2026-06-22,08:23:01,Dining,Australia,Mobile Payment,2771.14,DEV6310
TXN000550,CUST0051,2921.31,2026-06-22,11:23:01,Entertainment,Australia,Mobile Payment,14047.73,DEV6310
TXN000948,CUST0051,2194.07,2026-06-25,22:02:01,Travel,Singapore,Online,99262.62,DEV6310
TXN003130,CUST0051,1053.5,2026-06-26,12:10:01,Jewelry,Singapore,ATM,97005.14,DEV6310
TXN000609,CUST0051,2339.14,2026-06-29,04:32:01,Dining,UK,POS,24474.72,DEV6310
TXN000560,CUST0051,1715.13,2026-06-29,04:37:01,Fuel,UAE,Wire Transfer,72061.33,DEV6310
TXN004992,CUST0051,2168.39,2026-06-30,04:29:01,Online Shopping,USA,Mobile Payment,99444.75,DEV6310
TXN002175,CUST0051,29875.81,2026-07-01,01:09:01,Electronics,UAE,Wire Transfer,84075.23,DEV6310
TXN002534,CUST0052,2885.61,2026-05-31,22:45:01,Online Shopping,UAE,POS,57938.66,DEV2832
TXN004542,CUST0052,2913.21,2026-06-01,05:31:01,Dining,Germany,Mobile Payment,6730.51,DEV1319
TXN001477,CUST0052,2889.94,2026-06-01,15:35:01,Dining,USA,Wire Transfer,81225.04,DEV1319
TXN000103,CUST0052,1927.13,2026-06-05,02:21:01,Online Shopping,Australia,Mobile Payment,93495.06,DEV1319
TXN000813,CUST0052,576.17,2026-06-06,20:39:01,Entertainment,Germany,Mobile Payment,69548.97,DEV2832
TXN000318,CUST0052,161.17,2026-06-07,19:47:01,Dining,UK,ATM,37466.84,DEV2832
TXN000610,CUST0052,1759.43,2026-06-07,20:48:01,Jewelry,India,Online,22400.35,DEV2832
TXN004029,CUST0052,758.16,2026-06-08,04:07:01,Jewelry,USA,ATM,42632.22,DEV1319
TXN000685,CUST0052,1365.15,2026-06-09,13:50:01,ATM Withdrawal,Australia,Online,88208.76,DEV1319
TXN004557,CUST0052,2523.79,2026-06-09,23:25:01,Online Shopping,UAE,Wire Transfer,98236.31,DEV2832
TXN004958,CUST0052,176.83,2026-06-12,16:51:01,Travel,UAE,ATM,35405.36,DEV2832
TXN001040,CUST0052,1959.25,2026-06-12,16:53:01,Entertainment,Germany,Wire Transfer,51753.0,DEV2832
TXN001422,CUST0052,2088.91,2026-06-13,06:20:01,Jewelry,UK,ATM,37312.6,DEV2832
TXN001580,CUST0052,37.58,2026-06-13,20:07:01,Online Shopping,UK,Mobile Payment,37929.37,DEV1319
TXN000672,CUST0052,792.38,2026-06-16,09:50:01,ATM Withdrawal,UK,Mobile Payment,2749.37,DEV1319
TXN002496,CUST0052,42759.46,2026-06-17,04:26:01,ATM Withdrawal,UK,ATM,11496.1,DEV2832
TXN000054,CUST0052,1510.37,2026-06-18,05:51:01,Travel,UK,ATM,91490.85,DEV2832
TXN000309,CUST0052,1789.19,2026-06-20,23:11:01,Electronics,UK,POS,39421.82,DEV2832
TXN003741,CUST0052,2327.11,2026-06-21,22:38:01,Electronics,India,Wire Transfer,11758.11,DEV2832
TXN004566,CUST0052,1176.93,2026-06-22,13:51:01,Online Shopping,USA,ATM,42897.35,DEV2832
TXN003024,CUST0052,2406.3,2026-06-22,20:34:01,Fuel,Australia,Mobile Payment,36867.01,DEV2832
TXN001353,CUST0052,1017.63,2026-06-23,09:40:01,Online Shopping,Germany,Online,95971.53,DEV2832
TXN001114,CUST0052,620.66,2026-06-24,19:26:01,Online Shopping,Australia,POS,24326.1,DEV1319
TXN000524,CUST0052,25638.92,2026-06-25,01:18:01,Utilities,Singapore,Wire Transfer,24549.96,DEV2832
TXN000375,CUST0052,684.39,2026-06-25,09:11:01,Online Shopping,UAE,Mobile Payment,55114.9,DEV1319
TXN004918,CUST0052,1626.42,2026-06-25,15:10:01,Fuel,UAE,Mobile Payment,33056.68,DEV1319
TXN000267,CUST0052,1871.93,2026-06-26,04:05:01,Online Shopping,Germany,Mobile Payment,97213.92,DEV1319
TXN004045,CUST0052,1946.52,2026-06-27,03:19:01,Utilities,Singapore,Wire Transfer,55461.22,DEV2832
TXN004543,CUST0052,1386.58,2026-06-27,19:54:01,Utilities,India,Mobile Payment,54658.74,DEV2832
TXN000245,CUST0052,1953.49,2026-06-29,23:14:01,Fuel,USA,POS,65804.21,DEV2832
TXN003032,CUST0052,47855.62,2026-07-01,02:50:01,ATM Withdrawal,Syria,Online,40391.75,DEV1319
TXN001713,CUST0052,1406.91,2026-07-01,06:24:01,Entertainment,India,POS,21286.79,DEV1319
TXN004438,CUST0053,829.82,2026-06-02,04:33:01,Online Shopping,USA,POS,56727.38,DEV4923
TXN001307,CUST0053,1809.75,2026-06-03,18:52:01,Grocery,Australia,Online,54467.55,DEV6038
TXN001839,CUST0053,1430.58,2026-06-04,01:31:01,Grocery,Germany,ATM,19471.46,DEV6038
TXN001616,CUST0053,2358.94,2026-06-05,17:59:01,Online Shopping,Australia,ATM,97747.75,DEV4923
TXN002185,CUST0053,2527.53,2026-06-11,20:49:01,Travel,Australia,Online,29671.65,DEV4923
TXN002593,CUST0053,978.54,2026-06-12,19:23:01,Electronics,Germany,POS,79280.85,DEV6038
TXN002192,CUST0053,2232.3,2026-06-13,12:20:01,Electronics,Germany,Wire Transfer,50065.81,DEV6038
TXN003587,CUST0053,2650.92,2026-06-16,04:03:01,Online Shopping,Singapore,Wire Transfer,50642.86,DEV6038
TXN002558,CUST0053,415.69,2026-06-16,22:26:01,Fuel,USA,POS,4119.21,DEV4923
TXN000547,CUST0053,433.25,2026-06-18,04:35:01,Fuel,UAE,Mobile Payment,25237.68,DEV6038
TXN004532,CUST0053,268.78,2026-06-20,03:57:01,Online Shopping,UAE,Mobile Payment,98858.03,DEV6038
TXN002373,CUST0053,1557.57,2026-06-21,11:20:01,Electronics,Australia,Wire Transfer,16774.07,DEV6038
TXN002475,CUST0053,1454.41,2026-06-21,11:59:01,ATM Withdrawal,UK,ATM,7671.86,DEV6038
TXN001338,CUST0053,989.13,2026-06-22,03:06:01,Electronics,UAE,Mobile Payment,31804.9,DEV6038
TXN000778,CUST0053,263.1,2026-06-23,12:46:01,Utilities,Singapore,ATM,40777.99,DEV6038
TXN002594,CUST0053,1753.07,2026-06-26,16:24:01,Grocery,UK,Online,31042.06,DEV4923
TXN002690,CUST0053,1442.18,2026-06-27,08:29:01,Jewelry,Germany,Mobile Payment,56457.39,DEV6038
TXN002336,CUST0053,1237.0,2026-06-29,01:08:01,Utilities,India,ATM,29028.31,DEV6038
TXN004514,CUST0053,1680.95,2026-06-29,15:13:01,ATM Withdrawal,India,Online,63963.93,DEV4923
TXN003169,CUST0054,42.1,2026-06-01,00:44:01,Travel,Germany,Online,24822.08,DEV4946
TXN002049,CUST0054,1614.32,2026-06-01,22:32:01,Online Shopping,Australia,POS,17173.58,DEV4946
TXN000955,CUST0054,1892.38,2026-06-02,21:26:01,Electronics,Singapore,POS,59069.58,DEV4946
TXN002561,CUST0054,1928.81,2026-06-04,00:32:01,Travel,UK,Mobile Payment,38504.41,DEV4946
TXN004076,CUST0054,24771.3,2026-06-06,03:52:01,Jewelry,UAE,Wire Transfer,93357.95,DEV4946
TXN000825,CUST0054,710.81,2026-06-07,09:13:01,Fuel,USA,Wire Transfer,88982.18,DEV4946
TXN002238,CUST0054,2637.33,2026-06-10,17:44:01,Jewelry,Australia,Mobile Payment,16083.68,DEV4946
TXN001758,CUST0054,28480.41,2026-06-11,02:20:01,Electronics,Germany,ATM,31022.98,DEV4946
TXN000607,CUST0054,2671.34,2026-06-11,14:09:01,Grocery,Germany,POS,74301.27,DEV4946
TXN004448,CUST0054,2914.96,2026-06-11,16:35:01,Online Shopping,India,POS,99969.01,DEV4946
TXN004963,CUST0054,230.77,2026-06-12,06:35:01,Travel,Germany,Mobile Payment,80664.55,DEV4946
TXN002653,CUST0054,1979.53,2026-06-14,05:56:01,Jewelry,Singapore,Wire Transfer,61647.97,DEV4946
TXN000848,CUST0054,1920.21,2026-06-14,18:22:01,Entertainment,UAE,Wire Transfer,35022.11,DEV4946
TXN004039,CUST0054,1140.11,2026-06-17,04:54:01,ATM Withdrawal,India,Online,15201.71,DEV4946
TXN001251,CUST0054,882.55,2026-06-17,05:37:01,Entertainment,UK,Wire Transfer,3926.89,DEV4946
TXN004842,CUST0054,247.55,2026-06-19,15:40:01,ATM Withdrawal,Singapore,Mobile Payment,35995.49,DEV4946
TXN004595,CUST0054,1573.91,2026-06-23,21:27:01,Electronics,India,POS,19066.33,DEV4946
TXN000385,CUST0054,2059.36,2026-06-25,01:13:01,Electronics,Australia,Online,54237.67,DEV4946
TXN002605,CUST0054,2660.67,2026-06-25,10:36:01,Travel,Australia,Wire Transfer,64177.0,DEV4946
TXN003519,CUST0054,1061.73,2026-06-26,02:23:01,Jewelry,UAE,Online,18491.11,DEV4946
TXN003654,CUST0054,1906.14,2026-06-26,11:14:01,Electronics,India,ATM,71947.32,DEV4946
TXN004293,CUST0054,1508.24,2026-06-26,18:55:01,Jewelry,India,Wire Transfer,95965.46,DEV4946
TXN003471,CUST0054,2734.8,2026-06-27,01:03:01,Online Shopping,Singapore,Mobile Payment,19768.64,DEV4946
TXN003843,CUST0054,756.19,2026-06-27,01:58:01,Jewelry,India,Online,47782.43,DEV4946
TXN000643,CUST0054,207.69,2026-06-28,10:39:01,Jewelry,Singapore,POS,1655.27,DEV4946
TXN003280,CUST0054,2603.71,2026-06-29,18:31:01,ATM Withdrawal,Germany,Wire Transfer,98036.11,DEV4946
TXN000479,CUST0054,2405.05,2026-06-29,20:47:01,Online Shopping,India,Mobile Payment,74604.27,DEV4946
TXN004668,CUST0055,2962.92,2026-06-03,01:46:01,ATM Withdrawal,Singapore,Wire Transfer,1782.24,DEV2403
TXN001231,CUST0055,1965.59,2026-06-03,04:42:01,Travel,Germany,ATM,31798.12,DEV2403
TXN003332,CUST0055,2347.35,2026-06-04,12:44:01,Fuel,USA,Mobile Payment,86331.2,DEV2403
TXN002170,CUST0055,14383.88,2026-06-05,01:44:01,Fuel,Syria,ATM,67966.79,DEV2403
TXN003481,CUST0055,2614.12,2026-06-05,23:32:01,Fuel,UK,Mobile Payment,5054.77,DEV2403
TXN004407,CUST0055,1723.48,2026-06-07,20:24:01,Jewelry,India,POS,99891.06,DEV2403
TXN000243,CUST0055,1646.46,2026-06-11,03:39:01,Utilities,USA,Wire Transfer,79042.06,DEV2403
TXN001688,CUST0055,381.17,2026-06-12,14:04:01,Online Shopping,India,Wire Transfer,69419.67,DEV2403
TXN004231,CUST0055,593.16,2026-06-13,10:54:01,Fuel,Australia,Wire Transfer,2951.43,DEV2403
TXN004127,CUST0055,1593.54,2026-06-14,00:25:01,Utilities,UK,Wire Transfer,97123.34,DEV2403
TXN000695,CUST0055,2590.07,2026-06-15,07:34:01,Entertainment,India,Mobile Payment,38095.79,DEV2403
TXN001505,CUST0055,650.23,2026-06-16,09:48:01,Jewelry,USA,Mobile Payment,63706.26,DEV2403
TXN003193,CUST0055,2646.97,2026-06-16,17:52:01,Online Shopping,UAE,Online,51823.04,DEV2403
TXN001064,CUST0055,1007.88,2026-06-17,07:50:01,Fuel,Germany,ATM,10683.46,DEV2403
TXN000340,CUST0055,378.25,2026-06-19,10:28:01,Grocery,UAE,Wire Transfer,87777.87,DEV2403
